SATID, YYDDDHHMMSS_SSS,JDAY,AZ_deg,EL_deg,RANGE_km,RATE_km/sec,AZ_RES_deg,EL_RES_deg,RANGE_RES_km,RATE_RES_km/sec,ASTAT,SENID,
39086,23108172810.155,108.7278953,348.8087,37.1342,1205.908,5.3328,-0.0164,-0.0039,-0.0044,0,1,393, 
39086,23108172820.154,108.728011,348.4126,34.7141,1260.1,5.5019,-0.0114,-0.0056,0.0005,0,1,393, 
39086,23108172840.08,108.7282417,347.7817,30.4015,1372.606,5.7783,-0.0059,-0.0058,0.0009,0.0002,1,393, 
39086,23108172855.155,108.7284161,347.4092,27.5254,1461,5.9438,-0.0042,-0.0043,-0.0005,0,1,393, 
39086,23108172905.18,108.7285322,347.1982,25.77,1521.069,6.0375,-0.005,-0.0029,0.0026,0.0001,1,393, 
39086,23108172915.156,108.7286476,347.0174,24.1317,1581.71,6.1193,-0.0023,-0.0031,-0.0031,-0.0001,1,393, 
39086,23108172925.156,108.7287634,346.8559,22.5893,1643.276,6.192,-0.0012,-0.0029,-0.0014,0,1,393, 
39086,23108172935.157,108.7288791,346.7149,21.1365,1705.525,6.2562,0.0016,-0.0028,-0.0053,0.0002,1,393, 
39086,23108172945.156,108.7289949,346.5885,19.7653,1768.377,6.3127,0.003,-0.0026,0.0027,-0.0002,1,393, 
39086,23108172955.156,108.7291106,346.4702,18.4697,1831.761,6.3631,-0.0012,-0.0003,0.0019,0,1,393, 
39086,23108190606.282,108.795906,272.4012,17.8624,1853.459,0.0431,-0.0272,-0.0862,0.0089,0.0006,1,393, 
39086,23108190616.281,108.7960218,274.8735,17.9107,1855.177,0.2997,-0.0065,-0.0092,0.0139,-0.0003,1,393, 
39086,23108190632.281,108.796207,278.7749,17.7499,1863.256,0.7088,-0.0038,-0.0207,0.015,0,1,393, 
39086,23108190642.281,108.7963227,281.1845,17.6047,1871.604,0.9605,-0.0047,-0.0099,0.0132,-0.0001,1,393, 
39086,23108190652.281,108.7964384,283.5661,17.4154,1882.453,1.2084,-0.0046,0.0031,0.0135,0,1,393, 
39086,23108190702.281,108.7965542,285.9096,17.148,1895.756,1.4512,-0.0069,-0.0179,0.014,-0.0001,1,393, 
39086,23108190727.282,108.7968435,291.5785,16.3439,1939.379,2.0318,-0.0093,-0.0305,0.0116,0,1,393, 
39086,23108190742.282,108.7970172,294.8244,15.7662,1972.329,2.3587,-0.0101,-0.0279,0.0113,0,1,393, 
39086,23108190752.373,108.7971339,296.9392,15.3507,1997.201,2.5688,-0.0064,-0.0154,0.0148,0.0001,1,393, 
39086,23108190807.373,108.7973076,299.9621,14.667,2037.979,2.8654,-0.007,-0.0148,0.0138,0,1,393, 
39086,23108190817.374,108.7974233,301.8968,14.1788,2067.574,3.0525,-0.0099,-0.0195,0.009,-0.0001,1,393, 
39086,23108190832.283,108.7975959,304.6694,13.424,2115.071,3.316,-0.0085,-0.0203,0.0083,0,1,393, 
39086,23108190847.283,108.7977695,307.3172,12.6414,2166.679,3.562,-0.0069,-0.0122,0.0082,0,1,393, 
39086,23108190857.283,108.7978852,309.0079,12.1004,2203.076,3.7156,-0.0025,-0.0124,0.0099,-0.0001,1,393, 
39086,23108190907.284,108.798001,310.6346,11.557,2240.966,3.8614,-0.001,-0.0066,0.0041,0,1,393, 
22824,23108212816.254,108.8946326,345.7999,34.038,1305.459,-4.3519,-0.012,0.0004,-0.0012,-0.0003,1,393, 
22824,23108212826.254,108.8947483,343.1844,35.8056,1263.187,-4.0988,-0.0107,-0.0071,-0.0025,-0.0005,1,393, 
22824,23108212840.254,108.8949103,339.0221,38.3542,1208.546,-3.6992,0.0115,0.0196,-0.001,-0.0004,1,393, 
22824,23108212850.254,108.8950261,335.6034,40.1525,1173.128,-3.3801,0.014,0.0214,-0.0016,-0.0003,1,393, 
22824,23108212900.254,108.8951418,331.7476,41.872,1141.049,-3.0317,-0.0099,-0.0164,0.0009,-0.0001,1,393, 
22824,23108212910.254,108.8952576,327.4824,43.5509,1112.595,-2.6543,-0.0136,-0.0154,0.0001,-0.0001,1,393, 
22824,23108212930.33,108.8954899,317.5437,46.4515,1067.575,-1.8135,-0.0148,-0.0418,0.0032,0.0001,1,393, 
22824,23108212940.329,108.8956057,311.9392,47.5821,1051.695,-1.3589,-0.0088,-0.0355,0.0012,0,1,393, 
22824,23108212950.254,108.8957205,305.9998,48.4034,1040.521,-0.8899,-0.0112,-0.0369,-0.0005,0,1,393, 
22824,23108213000.253,108.8958363,299.7617,48.9065,1034.041,-0.4049,-0.0081,-0.0213,0.0009,0.0002,1,393, 
22824,23108213015.255,108.8960099,290.2102,48.9437,1033.484,0.331,-0.0065,-0.0149,0.0007,0,1,393, 
5398,23108213018.185,108.8960438,286.6733,1.6702,3004.199,-2.1342,0.0115,-0.0381,0.0051,-0.0025,1,393, 
22824,23108213025.254,108.8961256,283.9394,48.5007,1039.234,0.8173,-0.0094,-0.0093,0.0038,0.0001,1,393, 
22824,23108213035.254,108.8962414,277.9182,47.7082,1049.791,1.2921,-0.0111,-0.0059,0.0035,0.0002,1,393, 
22824,23108213050.28,108.8964153,269.5808,45.9471,1074.364,1.9712,-0.0039,-0.0187,0.001,0,1,393, 
5398,23108213052.16,108.896437,291.404,2.2194,2939.407,-1.6767,0.0352,-0.0992,0.0034,0.0004,1,393, 
22824,23108213105.254,108.8965886,262.2525,43.7195,1108.623,2.5944,-0.0075,-0.0124,0.0034,0,1,393, 
5398,23108213107.26,108.8966118,293.5453,2.4776,2915.678,-1.4651,0.0231,-0.0671,0.0071,0.0003,1,393, 
36508,23108221121.178,108.9245507,6.7115,46.9478,956.9719,4.4887,-0.0259,0.0032,-0.0028,0,1,393, 
36508,23108221131.27,108.9246675,5.3036,43.5985,1003.82,4.7883,-0.0299,0.0013,-0.0025,0.0001,1,393, 
36508,23108221142.154,108.9247934,4.0888,40.2808,1057.482,5.0656,-0.0281,-0.0018,-0.0037,0.0001,1,393, 
36508,23108221202.254,108.9250261,2.3983,34.8868,1163.614,5.4749,-0.0243,-0.0019,-0.0039,0,1,393, 
36508,23108221212.254,108.9251418,1.7472,32.5128,1219.202,5.6384,-0.0218,-0.0023,-0.0016,0.0002,1,393, 
36508,23108221222.254,108.9252576,1.1874,30.3187,1276.31,5.7798,-0.0201,-0.0022,-0.0005,0,1,393, 
36508,23108221232.179,108.9253724,0.7058,28.3018,1334.295,5.9018,-0.0186,-0.0008,0.0005,0,1,393, 
36508,23108221252.18,108.9256039,359.9103,24.6519,1454.43,6.1024,-0.0149,-0.0012,-0.0036,0,1,393, 
36508,23108221302.18,108.9257197,359.584,23.0071,1515.874,6.1842,-0.0109,-0.0022,-0.0009,0.0001,1,393, 
36508,23108221312.18,108.9258354,359.2937,21.4698,1578.083,6.2559,-0.0076,0,0.0013,0.0001,1,393, 
36508,23108221322.257,108.925952,359.0291,20.0123,1641.438,6.3191,-0.008,-0.0007,-0.0087,0,1,393, 
36508,23108221332.256,108.9260678,358.7964,18.6509,1704.912,6.3744,-0.0059,-0.001,-0.0013,0,1,393, 
36508,23108221342.273,108.9261837,358.5843,17.3652,1769.014,6.4236,-0.0065,0.0008,-0.0008,0.0004,1,393, 
36508,23108221352.273,108.9262995,358.3956,16.1486,1833.468,6.4665,-0.0048,0.0011,0.0022,0.0003,1,393, 
36508,23108221402.273,108.9264152,358.224,14.9927,1898.32,6.5038,-0.0042,0.0001,-0.0008,-0.0003,1,393, 
22824,23108230837.258,108.9643201,316.0508,11.8892,2257.28,-0.0597,0.002,-0.0204,-0.0001,-0.0012,1,393, 
22824,23108230847.258,108.9644359,314.0961,11.9371,2257.797,0.1619,0.0021,0.0366,-0.0021,-0.0004,1,393, 
22824,23108230858.258,108.9645632,311.9569,11.8838,2260.916,0.4044,0.0091,0.0303,-0.0014,-0.0001,1,393, 
22824,23108230908.258,108.9646789,310.0047,11.8088,2266.059,0.6234,0.0002,0.0312,0.0006,0,1,393, 
22824,23108230918.258,108.9647947,308.0681,11.6822,2273.383,0.8406,-0.0054,0.0118,0.0034,0.0002,1,393, 
22824,23108230933.258,108.9649683,305.2011,11.4303,2288.403,1.1612,-0.0076,-0.0228,0.0037,0.0002,1,393, 
22824,23108230943.258,108.965084,303.3157,11.2548,2301.064,1.3708,-0.0097,-0.0171,0.0029,0.0001,1,393, 
22824,23108230953.258,108.9651997,301.4578,11.0675,2315.802,1.5764,-0.0096,0.0044,0.0018,0,1,393, 
22824,23108231003.258,108.9653155,299.6257,10.8357,2332.576,1.7778,-0.0121,0.0078,0.0008,0,1,393, 
22824,23108231018.258,108.9654891,296.94,10.4556,2361.455,2.0707,-0.0129,0.0264,0.0011,-0.0001,1,393, 
22824,23108231033.258,108.9656627,294.332,10.0041,2394.642,2.3518,-0.0142,0.0243,0.0027,0,1,393, 
22824,23108231043.258,108.9657784,292.6422,9.6704,2419.069,2.5322,-0.013,0.0156,0.0048,0,1,393, 
22824,23108231053.258,108.9658942,290.986,9.3244,2445.27,2.7067,-0.0172,0.013,0.007,0.0001,1,393, 
22824,23108231103.258,108.9660099,289.3718,8.978,2473.182,2.875,-0.0197,0.0268,0.0062,0,1,393, 
22824,23108231113.258,108.9661257,287.8016,8.6032,2502.749,3.0372,-0.0193,0.0274,0.0068,0,1,393, 
41335,23108234545.08,108.9901051,343.302,35.0972,1278.769,-4.1736,-0.0045,-0.0078,-0.0011,-0.0005,1,393, 
41335,23108234558.08,108.9902556,339.5494,37.4087,1226.796,-3.8154,-0.0145,-0.0089,-0.0005,-0.0001,1,393, 
41335,23108234608.081,108.9903713,336.2785,39.1897,1190.147,-3.5084,-0.0165,-0.0119,-0.0039,-0.0001,1,393, 
41335,23108234618.079,108.990487,332.6309,40.9463,1156.726,-3.1728,-0.0153,-0.0123,-0.0018,0,1,393, 
41335,23108234628.08,108.9906028,328.5628,42.6418,1126.799,-2.8079,-0.0161,-0.0115,0.0022,0,1,393, 
41335,23108234643.08,108.9907764,321.6274,44.9658,1089.103,-2.2078,-0.0164,-0.0124,0.0015,-0.0001,1,393, 
41335,23108234653.079,108.9908921,316.4429,46.2915,1069.169,-1.775,-0.0156,-0.0146,-0.0007,0,1,393, 
41335,23108234713.08,108.9911236,304.8816,48.1596,1042.829,-0.8474,-0.0148,-0.0187,0.0014,0.0001,1,393, 
41335,23108234728.08,108.9912972,295.528,48.6928,1035.56,-0.1188,-0.0141,-0.0185,-0.0028,-0.0001,1,393, 
41335,23108234738.079,108.991413,289.2168,48.5845,1036.823,0.3709,-0.0153,-0.0188,-0.001,0.0002,1,393, 
41335,23108234753.079,108.9915866,280.0166,47.7415,1047.825,1.0928,-0.0144,-0.0201,-0.0033,0,1,393, 
41335,23108234808.079,108.9917602,271.5034,46.1834,1069.439,1.7818,-0.0133,-0.0233,-0.0013,0,1,393, 
41335,23108234818.079,108.9918759,266.3426,44.8343,1089.439,2.2142,-0.0122,-0.0238,-0.001,0.0001,1,393, 
41335,23108234828.08,108.9919917,261.6292,43.3021,1113.636,2.6208,-0.0126,-0.0237,-0.0039,-0.0001,1,393, 
41335,23108234838.079,108.9921074,257.3668,41.6406,1141.763,2.9996,-0.0129,-0.0238,0.0004,0.0001,1,393, 
36508,23108234904.239,108.9924102,277.8756,17.2203,1770.925,-0.5006,-0.0054,0.0028,0.0007,-0.0001,1,393, 
36508,23108234914.239,108.9925259,280.4216,17.2961,1767.271,-0.2303,-0.0059,0.0018,0.0008,-0.0003,1,393, 
36508,23108234925.173,108.9926525,283.2172,17.3147,1766.378,0.0668,-0.0035,-0.0032,-0.0001,-0.0001,1,393, 
36508,23108234935.273,108.9927694,285.7966,17.2817,1768.441,0.3409,-0.0023,-0.0018,0.0034,0.0001,1,393, 
36508,23108234945.273,108.9928851,288.3369,17.1916,1773.196,0.6102,-0.0031,-0.005,0.0017,0,1,393, 
36508,23108234955.274,108.9930009,290.8578,17.0544,1780.635,0.8766,-0.0034,-0.0039,0.0021,-0.0002,1,393, 
36508,23108235005.273,108.9931166,293.3505,16.8668,1790.719,1.1394,-0.0027,-0.0036,0.0031,0.0001,1,393, 
36508,23108235015.273,108.9932323,295.8053,16.6336,1803.401,1.3965,-0.0037,-0.0015,0.0015,0,1,393, 
36508,23108235025.273,108.9933481,298.2183,16.3518,1818.629,1.6475,-0.003,-0.0033,0.0026,-0.0002,1,393, 
36508,23108235035.273,108.9934638,300.5813,16.0279,1836.332,1.8918,-0.0025,-0.0057,0.0012,-0.0001,1,393, 
36508,23108235045.273,108.9935795,302.8877,15.6706,1856.44,2.1284,-0.0033,-0.0032,0.0009,0,1,393, 
36508,23108235055.34,108.9936961,305.1487,15.275,1879.03,2.3579,-0.0047,-0.0014,0.0007,-0.0002,1,393, 
36508,23108235105.34,108.9938118,307.3344,14.8477,1903.718,2.5779,-0.0031,-0.0028,0.0035,0.0004,1,393, 
36508,23108235115.34,108.9939275,309.4541,14.3946,1930.551,2.7875,-0.0016,-0.0024,0.0024,-0.0003,1,393, 
36508,23108235125.273,108.9940425,311.4909,13.9211,1959.244,2.9876,-0.0019,-0.0016,0.0048,0,1,393, 
43476,23109001311.173,109.0091571,279.1644,7.7149,1867.506,-1.2976,0.0126,0.0048,0.0037,0.0003,1,393, 
43476,23109001321.174,109.0092728,281.4781,7.8635,1855.834,-1.0355,-0.0046,-0.0075,0.0033,-0.0002,1,393, 
43476,23109001332.175,109.0094002,284.073,7.9936,1846.057,-0.7415,-0.0051,-0.0149,0.0039,0,1,393, 
43477,23109001333.306,109.0094133,279.0206,7.6335,1874.837,-1.324,0.0213,0.0205,0.0018,0.0001,1,393, 
43477,23109001343.34,109.0095294,281.3435,7.8185,1862.859,-1.0627,0.0166,0.0413,-0.0002,-0.0006,1,393, 
